0 		 start2 		 start2
930 		 obl 		 lwg_psp
931 		 case 		 lwg_psp
932 		 nsubj 		 lwg_psp
933 		 advcl 		 lwg_psp
934 		 root 		 root
935 		 aux 		 lwg_vaux
936 		 punct 		 rsym
937 		 nsubj 		 k2u
938 		 case 		 lwg_psp
939 		 advcl 		 lwg_psp
940 		 dep 		 lwg_psp
941 		 obl 		 lwg_psp
942 		 case 		 lwg_psp
943 		 root 		 root
944 		 aux 		 lwg_vaux
945 		 punct 		 rsym
946 		 nsubj 		 k2u
947 		 amod 		 lwg_psp
948 		 root 		 root
949 		 cop 		 lwg_vaux
950 		 cc 		 k1
951 		 nmod 		 lwg_psp
952 		 cc 		 k1
953 		 conj 		 ccof
954 		 case 		 lwg_psp
955 		 nmod 		 lwg_psp
956 		 case 		 lwg_psp
957 		 conj 		 ccof
958 		 cop 		 lwg_psp
959 		 punct 		 rsym
960 		 nsubj 		 k2u
961 		 nmod 		 lwg_psp
962 		 obl 		 lwg_psp
963 		 case 		 lwg_psp
964 		 case 		 lwg_psp
965 		 obj 		 lwg_psp
966 		 advmod 		 lwg_psp
967 		 root 		 root
968 		 punct 		 rsym
969 		 nsubj 		 k2u
970 		 obj 		 lwg_psp
971 		 advcl 		 lwg_psp
972 		 punct 		 rsym
973 		 obj 		 k2u
974 		 case 		 lwg_psp
975 		 compound 		 lwg_psp
976 		 root 		 root
977 		 aux 		 lwg_vaux
978 		 punct 		 rsym
979 		 advmod 		 k2u
980 		 dep 		 lwg_psp
981 		 amod 		 lwg_psp
982 		 nsubj 		 lwg_psp
983 		 root 		 root
984 		 punct 		 rsym
985 		 nmod 		 k2u
986 		 case 		 lwg_psp
987 		 nsubj 		 lwg_psp
988 		 det 		 mod_wq
989 		 xcomp 		 k2
990 		 root 		 root
991 		 mark 		 lwg_vaux
992 		 nsubj 		 pof_cn
993 		 obl 		 k2u
994 		 obl 		 lwg_psp
995 		 case 		 lwg_psp
996 		 det 		 mod_wq
997 		 nsubj 		 pof_cn
998 		 nsubj 		 k2u
999 		 compound 		 lwg_psp
1000 		 acl 		 lwg_psp
1001 		 punct 		 rsym
1002 		 nmod 		 k2u
1003 		 case 		 lwg_psp
1004 		 obj 		 lwg_psp
1005 		 case 		 lwg_psp
1006 		 nsubj 		 lwg_psp
1007 		 amod 		 lwg_psp
1008 		 compound 		 lwg_psp
1009 		 obj 		 lwg_psp
1010 		 compound 		 lwg_psp
1011 		 advcl 		 lwg_psp
1012 		 root 		 root
1013 		 aux 		 lwg_vaux
1014 		 aux:pass 		 lwg_vaux
1015 		 punct 		 rsym
1016 		 nmod 		 k2u
1017 		 case 		 lwg_psp
1018 		 nmod 		 lwg_psp
1019 		 case 		 lwg_psp
1020 		 obj 		 lwg_psp
1021 		 compound 		 lwg_psp
1022 		 advmod 		 lwg_psp
1023 		 root 		 root
1024 		 punct 		 rsym
1025 		 nsubj 		 k2u
1026 		 xcomp 		 k2
1027 		 root 		 root
1028 		 mark 		 lwg_vaux
1029 		 nsubj 		 pof_cn
1030 		 case 		 k2u
1031 		 compound 		 lwg_psp
1032 		 obj 		 lwg_psp
1033 		 dep 		 lwg_psp
1034 		 acl 		 lwg_psp
1035 		 aux 		 lwg_psp
1036 		 punct 		 rsym
1037 		 obl 		 k2u
1038 		 case 		 lwg_psp
1039 		 root 		 root
1040 		 punct 		 rsym
1041 		 amod 		 k2u
1042 		 amod 		 lwg_psp
1043 		 root 		 root
1044 		 cop 		 lwg_vaux
1045 		 punct 		 rsym
1046 		 nsubj 		 k2u
1047 		 case 		 lwg_psp
1048 		 dep 		 lwg_psp
1049 		 obj 		 lwg_psp
1050 		 conj 		 ccof
1051 		 dep 		 lwg_psp
1052 		 advmod 		 lwg_psp
1053 		 punct 		 rsym
1054 		 amod 		 k2u
1055 		 nsubj 		 lwg_psp
1056 		 advcl 		 lwg_psp
1057 		 punct 		 rsym
1058 		 mark 		 k2u
1059 		 compound 		 lwg_psp
1060 		 advmod 		 lwg_psp
1061 		 root 		 root
1062 		 punct 		 rsym
1063 		 nsubj 		 k2u
1064 		 dep 		 lwg_psp
1065 		 nmod 		 lwg_psp
1066 		 cc 		 k1
1067 		 conj 		 ccof
1068 		 det 		 mod_wq
1069 		 root 		 root
1070 		 cop 		 lwg_vaux
1071 		 mark 		 pof_cn
1072 		 compound 		 k2u
1073 		 acl 		 lwg_psp
1074 		 aux 		 lwg_psp
1075 		 aux:pass 		 lwg_vaux
1076 		 punct 		 rsym
1077 		 nmod 		 k2u
1078 		 case 		 lwg_psp
1079 		 nsubj 		 lwg_psp
1080 		 nsubj 		 lwg_psp
1081 		 root 		 root
1082 		 aux 		 lwg_vaux
1083 		 punct 		 rsym
1084 		 nmod 		 k2u
1085 		 case 		 lwg_psp
1086 		 nsubj 		 lwg_psp
1087 		 dep 		 lwg_psp
1088 		 advmod 		 lwg_psp
1089 		 advmod 		 lwg_psp
1090 		 conj 		 ccof
1091 		 punct 		 rsym
1092 		 obl 		 k2u
1093 		 case 		 lwg_psp
1094 		 dep 		 lwg_psp
1095 		 nummod 		 enm
1096 		 obl 		 k2u
1097 		 root 		 root
1098 		 aux 		 lwg_vaux
1099 		 cc 		 k1
1100 		 nummod 		 enm
1101 		 obl 		 k2u
1102 		 nmod 		 lwg_psp
1103 		 case 		 lwg_psp
1104 		 obl 		 lwg_psp
1105 		 dep 		 lwg_psp
1106 		 nmod 		 lwg_psp
1107 		 case 		 lwg_psp
1108 		 nsubj 		 lwg_psp
1109 		 conj 		 ccof
1110 		 aux 		 lwg_psp
1111 		 punct 		 rsym
1112 		 nmod 		 k2u
1113 		 case 		 lwg_psp
1114 		 nummod 		 enm
1115 		 nsubj 		 k2u
1116 		 dep 		 lwg_psp
1117 		 nummod 		 enm
1118 		 root 		 root
1119 		 cc 		 k1
1120 		 nummod 		 enm
1121 		 conj 		 ccof
1122 		 det 		 mod_wq
1123 		 amod 		 pof_cn
1124 		 nsubj 		 k2u
1125 		 cc 		 k1
1126 		 conj 		 ccof
1127 		 advcl 		 lwg_psp
1128 		 root 		 root
1129 		 punct 		 rsym
1130 		 obl 		 k2u
1131 		 obl 		 lwg_psp
1132 		 advmod 		 lwg_psp
1133 		 obj 		 lwg_psp
1134 		 root 		 root
1135 		 aux 		 lwg_vaux
1136 		 punct 		 rsym
1137 		 nmod 		 k2u
1138 		 obj 		 lwg_psp
1139 		 root 		 root
1140 		 cc 		 k1
1141 		 compound 		 lwg_psp
1142 		 conj 		 ccof
1143 		 punct 		 rsym
1144 		 nsubj 		 k2u
1145 		 advcl 		 lwg_psp
1146 		 det 		 mod_wq
1147 		 dep 		 pof_cn
1148 		 compound 		 k2u
1149 		 root 		 root
1150 		 punct 		 rsym
1151 		 nsubj 		 k2u
1152 		 case 		 lwg_psp
1153 		 obl 		 lwg_psp
1154 		 case 		 lwg_psp
1155 		 nsubj 		 lwg_psp
1156 		 amod 		 lwg_psp
1157 		 nsubj 		 lwg_psp
1158 		 root 		 root
1159 		 aux 		 lwg_vaux
1160 		 aux:pass 		 lwg_vaux
1161 		 punct 		 rsym
1162 		 cc 		 k1
1163 		 nsubj 		 lwg_psp
1164 		 dep 		 lwg_psp
1165 		 root 		 root
1166 		 punct 		 rsym
1167 		 nsubj 		 k2u
1168 		 nmod 		 lwg_psp
1169 		 case 		 lwg_psp
1170 		 nsubj 		 lwg_psp
1171 		 advcl 		 lwg_psp
1172 		 obl 		 lwg_psp
1173 		 case 		 lwg_psp
1174 		 advmod 		 lwg_psp
1175 		 acl 		 lwg_psp
1176 		 punct 		 rsym
1177 		 det 		 mod_wq
1178 		 obl 		 pof_cn
1179 		 case 		 k2u
1180 		 nsubj 		 lwg_psp
1181 		 compound 		 lwg_psp
1182 		 acl:relcl 		 lwg_psp
1183 		 punct 		 rsym
1184 		 obl 		 k2u
1185 		 obl 		 lwg_psp
1186 		 nsubj 		 lwg_psp
1187 		 advmod 		 lwg_psp
1188 		 root 		 root
1189 		 punct 		 rsym
1190 		 det 		 mod_wq
1191 		 obj 		 pof_cn
1192 		 case 		 k2u
1193 		 nmod 		 lwg_psp
1194 		 obj 		 lwg_psp
1195 		 acl:relcl 		 lwg_psp
1196 		 punct 		 rsym
1197 		 nmod 		 k2u
1198 		 nsubj 		 lwg_psp
1199 		 advmod 		 lwg_psp
1200 		 root 		 root
1201 		 punct 		 rsym
1202 		 nsubj 		 k2u
1203 		 root 		 root
1204 		 cop 		 lwg_vaux
1205 		 punct 		 rsym
1206 		 nmod 		 k2u
1207 		 nmod 		 lwg_psp
1208 		 det 		 mod_wq
1209 		 nsubj 		 pof_cn
1210 		 conj 		 ccof
1211 		 advmod 		 lwg_psp
1212 		 cop 		 lwg_psp
1213 		 punct 		 rsym
1214 		 nsubj 		 k2u
1215 		 nmod 		 lwg_psp
1216 		 amod 		 lwg_psp
1217 		 root 		 root
1218 		 case 		 lwg_vaux
1219 		 cop 		 pof_cn
1220 		 punct 		 rsym
1221 		 advmod 		 k2u
1222 		 nsubj 		 lwg_psp
1223 		 nsubj 		 lwg_psp
1224 		 amod 		 lwg_psp
1225 		 obl 		 lwg_psp
1226 		 advmod 		 lwg_psp
1227 		 root 		 root
1228 		 aux 		 lwg_vaux
1229 		 punct 		 rsym
1230 		 root 		 root
1231 		 case 		 lwg_vaux
1232 		 punct 		 rsym
1233 		 nsubj 		 k2u
1234 		 dep 		 lwg_psp
1235 		 det 		 mod_wq
1236 		 amod 		 pof_cn
1237 		 obl 		 k2u
1238 		 case 		 lwg_psp
1239 		 root 		 root
1240 		 aux 		 lwg_vaux
1241 		 mark 		 pof_cn
1242 		 obl 		 k2u
1243 		 case 		 lwg_psp
1244 		 advcl 		 lwg_psp
1245 		 nsubj 		 lwg_psp
1246 		 obj 		 lwg_psp
1247 		 advcl 		 lwg_psp
1248 		 punct 		 rsym
1249 		 obl 		 k2u
1250 		 compound 		 lwg_psp
1251 		 conj 		 ccof
1252 		 aux 		 lwg_psp
1253 		 punct 		 rsym
1254 		 amod 		 k2u
1255 		 advmod 		 lwg_psp
1256 		 case 		 lwg_psp
1257 		 amod 		 lwg_psp
1258 		 amod 		 lwg_psp
1259 		 amod 		 lwg_psp
1260 		 nmod 		 lwg_psp
1261 		 compound 		 lwg_psp
1262 		 nsubj 		 lwg_psp
1263 		 case 		 lwg_psp
1264 		 amod 		 lwg_psp
1265 		 amod 		 lwg_psp
1266 		 nmod 		 lwg_psp
1267 		 case 		 lwg_psp
1268 		 compound 		 lwg_psp
1269 		 advcl 		 lwg_psp
1270 		 aux 		 lwg_psp
1271 		 root 		 root
1272 		 mark 		 lwg_vaux
1273 		 amod 		 pof_cn
1274 		 amod 		 k2u
1275 		 punct 		 rsym
1276 		 nummod 		 enm
1277 		 obl 		 k2u
1278 		 case 		 lwg_psp
1279 		 det 		 mod_wq
1280 		 nsubj 		 pof_cn
1281 		 case 		 k2u
1282 		 amod 		 lwg_psp
1283 		 nmod 		 lwg_psp
1284 		 case 		 lwg_psp
1285 		 obj 		 lwg_psp
1286 		 case 		 lwg_psp
1287 		 obj 		 lwg_psp
1288 		 aux 		 lwg_psp
1289 		 punct 		 rsym
1290 		 iobj 		 k4
1291 		 case 		 nmod_adj
1292 		 obl 		 k1
1293 		 acl:relcl 		 lwg_psp
1294 		 aux:pass 		 lwg_vaux
1295 		 mark 		 pof_cn
1296 		 advmod 		 k2u
1297 		 amod 		 lwg_psp
1298 		 amod 		 lwg_psp
1299 		 amod 		 lwg_psp
1300 		 nsubj 		 lwg_psp
1301 		 acl:relcl 		 lwg_psp
1302 		 cop 		 lwg_psp
1303 		 obl 		 lwg_psp
1304 		 nsubj 		 lwg_psp
1305 		 root 		 root
1306 		 punct 		 rsym
1307 		 punct 		 rsym
1308 		 advmod 		 k2u
1309 		 nsubj 		 lwg_psp
1310 		 obj 		 lwg_psp
1311 		 nmod 		 lwg_psp
1312 		 mark 		 lwg_psp
1313 		 obj 		 lwg_psp
1314 		 cop 		 lwg_psp
1315 		 punct 		 rsym
1316 		 nmod 		 k2u
1317 		 nsubj 		 lwg_psp
1318 		 case 		 lwg_psp
1319 		 obj 		 lwg_psp
1320 		 nmod 		 lwg_psp
1321 		 mark 		 lwg_psp
1322 		 root 		 root
1323 		 advmod 		 lwg_vaux
1324 		 cop 		 pof_cn
1325 		 cc 		 k1
1326 		 obl 		 lwg_psp
1327 		 punct 		 rsym
1328 		 dep 		 k2u
1329 		 dep 		 lwg_psp
1330 		 nmod 		 lwg_psp
1331 		 case 		 lwg_psp
1332 		 amod 		 lwg_psp
1333 		 nummod 		 enm
1334 		 obl 		 k2u
1335 		 case 		 lwg_psp
1336 		 amod 		 lwg_psp
1337 		 nsubj 		 lwg_psp
1338 		 case 		 lwg_psp
1339 		 amod 		 lwg_psp
1340 		 nmod 		 lwg_psp
1341 		 case 		 lwg_psp
1342 		 obj 		 lwg_psp
1343 		 case 		 lwg_psp
1344 		 advcl 		 lwg_psp
1345 		 aux 		 lwg_psp
1346 		 conj 		 ccof
1347 		 aux 		 lwg_psp
1348 		 punct 		 rsym
1349 		 nsubj 		 k2u
1350 		 amod 		 lwg_psp
1351 		 amod 		 lwg_psp
1352 		 amod 		 lwg_psp
1353 		 nmod 		 lwg_psp
1354 		 case 		 lwg_psp
1355 		 compound 		 lwg_psp
1356 		 nsubj 		 lwg_psp
1357 		 punct 		 rsym
1358 		 compound 		 k2u
1359 		 conj 		 ccof
1360 		 punct 		 rsym
1361 		 compound 		 k2u
1362 		 conj 		 ccof
1363 		 punct 		 rsym
1364 		 compound 		 k2u
1365 		 conj 		 ccof
1366 		 punct 		 rsym
1367 		 compound 		 k2u
1368 		 conj 		 ccof
1369 		 cc 		 k1
1370 		 compound 		 lwg_psp
1371 		 conj 		 ccof
1372 		 root 		 root
1373 		 cop 		 lwg_vaux
1374 		 punct 		 rsym
1375 		 compound 		 k2u
1376 		 nmod 		 lwg_psp
1377 		 case 		 lwg_psp
1378 		 case 		 lwg_psp
1379 		 nsubj 		 lwg_psp
1380 		 compound 		 lwg_psp
1381 		 nmod 		 lwg_psp
1382 		 case 		 lwg_psp
1383 		 case 		 lwg_psp
1384 		 amod 		 lwg_psp
1385 		 compound 		 lwg_psp
1386 		 nmod 		 lwg_psp
1387 		 case 		 lwg_psp
1388 		 case 		 lwg_psp
1389 		 root 		 root
1390 		 case 		 lwg_vaux
1391 		 advmod 		 pof_cn
1392 		 cop 		 k2u
1393 		 cc 		 k1
1394 		 compound 		 lwg_psp
1395 		 nsubj 		 lwg_psp
1396 		 case 		 lwg_psp
1397 		 obl 		 lwg_psp
1398 		 case 		 lwg_psp
1399 		 amod 		 lwg_psp
1400 		 obl 		 lwg_psp
1401 		 case 		 lwg_psp
1402 		 amod 		 lwg_psp
1403 		 compound 		 lwg_psp
1404 		 advcl 		 lwg_psp
1405 		 nmod 		 lwg_psp
1406 		 obj 		 lwg_psp
1407 		 case 		 lwg_psp
1408 		 compound 		 lwg_psp
1409 		 advmod 		 lwg_psp
1410 		 conj 		 ccof
1411 		 aux 		 lwg_psp
1412 		 punct 		 rsym
1413 		 nsubj 		 k2u
1414 		 case 		 lwg_psp
1415 		 obl 		 lwg_psp
1416 		 nummod 		 enm
1417 		 obl 		 k2u
1418 		 case 		 lwg_psp
1419 		 root 		 root
1420 		 punct 		 rsym
1421 		 punct 		 rsym
1422 		 nsubj 		 k2u
1423 		 amod 		 lwg_psp
1424 		 compound 		 lwg_psp
1425 		 obj 		 lwg_psp
1426 		 aux 		 lwg_psp
1427 		 compound 		 lwg_psp
1428 		 root 		 root
1429 		 aux 		 lwg_vaux
1430 		 punct 		 rsym
1431 		 root 		 root
1432 		 cop 		 lwg_vaux
1433 		 det 		 mod_wq
1434 		 nmod 		 pof_cn
1435 		 case 		 k2u
1436 		 obl 		 lwg_psp
1437 		 case 		 lwg_psp
1438 		 nmod 		 lwg_psp
1439 		 case 		 lwg_psp
1440 		 nmod 		 lwg_psp
1441 		 nmod 		 lwg_psp
1442 		 case 		 lwg_psp
1443 		 compound 		 lwg_psp
1444 		 nmod 		 lwg_psp
1445 		 mark 		 lwg_psp
1446 		 nmod 		 lwg_psp
1447 		 cop 		 lwg_psp
1448 		 punct 		 rsym
1449 		 root 		 root
1450 		 cop 		 lwg_vaux
1451 		 mark 		 pof_cn
1452 		 obl 		 k2u
1453 		 cc 		 k1
1454 		 conj 		 ccof
1455 		 case 		 lwg_psp
1456 		 case 		 lwg_psp
1457 		 det 		 mod_wq
1458 		 nsubj 		 pof_cn
1459 		 nmod 		 k2u
1460 		 case 		 lwg_psp
1461 		 compound 		 lwg_psp
1462 		 advcl 		 lwg_psp
1463 		 mark 		 lwg_psp
1464 		 mark 		 lwg_psp
1465 		 amod 		 lwg_psp
1466 		 advmod 		 lwg_psp
1467 		 obj 		 lwg_psp
1468 		 acl 		 lwg_psp
1469 		 punct 		 rsym
1470 		 compound 		 k2u
1471 		 obl 		 lwg_psp
1472 		 punct 		 rsym
1473 		 compound 		 k2u
1474 		 conj 		 ccof
1475 		 punct 		 rsym
1476 		 compound 		 k2u
1477 		 conj 		 ccof
1478 		 punct 		 rsym
1479 		 conj 		 ccof
1480 		 punct 		 rsym
1481 		 compound 		 k2u
1482 		 conj 		 ccof
1483 		 punct 		 rsym
1484 		 compound 		 k2u
1485 		 conj 		 ccof
1486 		 punct 		 rsym
1487 		 compound 		 k2u
1488 		 conj 		 ccof
1489 		 punct 		 rsym
1490 		 compound 		 k2u
1491 		 conj 		 ccof
1492 		 punct 		 rsym
1493 		 compound 		 k2u
1494 		 conj 		 ccof
1495 		 cc 		 k1
1496 		 compound 		 lwg_psp
1497 		 conj 		 ccof
1498 		 case 		 lwg_psp
1499 		 det 		 mod_wq
1500 		 amod 		 pof_cn
1501 		 compound 		 k2u
1502 		 nsubj 		 lwg_psp
1503 		 case 		 lwg_psp
1504 		 obl 		 lwg_psp
1505 		 case 		 lwg_psp
1506 		 compound 		 lwg_psp
1507 		 root 		 root
1508 		 aux 		 lwg_vaux
1509 		 punct 		 rsym
1510 		 det 		 mod_wq
1511 		 obj 		 pof_cn
1512 		 case 		 k2u
1513 		 compound 		 lwg_psp
1514 		 nmod 		 lwg_psp
1515 		 compound 		 lwg_psp
1516 		 nsubj 		 lwg_psp
1517 		 compound 		 lwg_psp
1518 		 root 		 root
1519 		 aux 		 lwg_vaux
1520 		 aux:pass 		 lwg_vaux
1521 		 punct 		 rsym
1522 		 nmod 		 k2u
1523 		 case 		 lwg_psp
1524 		 nsubj 		 lwg_psp
1525 		 obl 		 lwg_psp
1526 		 case 		 lwg_psp
1527 		 root 		 root
1528 		 aux 		 lwg_vaux
1529 		 aux:pass 		 lwg_vaux
1530 		 punct 		 rsym
1531 		 obl 		 k2u
1532 		 case 		 lwg_psp
1533 		 case 		 lwg_psp
1534 		 det 		 mod_wq
1535 		 det 		 mod_wq
1536 		 nsubj 		 pof_cn
1537 		 root 		 root
1538 		 punct 		 rsym
1539 		 nsubj 		 k2u
1540 		 nsubj 		 lwg_psp
1541 		 mark 		 lwg_psp
1542 		 acl:relcl 		 lwg_psp
1543 		 punct 		 rsym
1544 		 compound 		 k2u
1545 		 nsubj 		 lwg_psp
1546 		 case 		 lwg_psp
1547 		 obl 		 lwg_psp
1548 		 dep 		 lwg_psp
1549 		 case 		 lwg_psp
1550 		 nummod 		 enm
1551 		 compound 		 k2u
1552 		 compound 		 lwg_psp
1553 		 root 		 root
1554 		 aux 		 lwg_vaux
1555 		 punct 		 rsym
1556 		 nmod 		 k2u
1557 		 nummod 		 enm
1558 		 root 		 root
1559 		 cop 		 lwg_vaux
1560 		 punct 		 rsym
1561 		 obj 		 k2u
1562 		 advcl 		 lwg_psp
1563 		 nmod 		 lwg_psp
1564 		 nsubj 		 lwg_psp
1565 		 compound 		 lwg_psp
1566 		 root 		 root
1567 		 aux 		 lwg_vaux
1568 		 punct 		 rsym
1569 		 nsubj 		 k2u
1570 		 obl 		 lwg_psp
1571 		 case 		 lwg_psp
1572 		 root 		 root
1573 		 aux 		 lwg_vaux
1574 		 mark 		 pof_cn
1575 		 punct 		 rsym
1576 		 nmod 		 k2u
1577 		 compound 		 lwg_psp
1578 		 compound 		 lwg_psp
1579 		 nsubj 		 lwg_psp
1580 		 obj 		 lwg_psp
1581 		 advmod 		 lwg_psp
1582 		 cop 		 lwg_psp
1583 		 punct 		 rsym
1584 		 nmod 		 k2u
1585 		 case 		 lwg_psp
1586 		 obl 		 lwg_psp
1587 		 case 		 lwg_psp
1588 		 nsubj 		 lwg_psp
1589 		 case 		 lwg_psp
1590 		 root 		 root
1591 		 aux 		 lwg_vaux
1592 		 mark 		 pof_cn
1593 		 nsubj 		 k2u
1594 		 compound 		 lwg_psp
1595 		 obj 		 lwg_psp
1596 		 cop 		 lwg_psp
1597 		 punct 		 rsym
1598 		 nsubj 		 k2u
1599 		 nmod 		 lwg_psp
1600 		 case 		 lwg_psp
1601 		 case 		 lwg_psp
1602 		 root 		 root
1603 		 cop 		 lwg_vaux
1604 		 punct 		 rsym
1605 		 obl 		 k2u
1606 		 case 		 lwg_psp
1607 		 case 		 lwg_psp
1608 		 nsubj 		 lwg_psp
1609 		 case 		 lwg_psp
1610 		 compound 		 lwg_psp
1611 		 root 		 root
1612 		 aux 		 lwg_vaux
1613 		 mark 		 pof_cn
1614 		 nsubj 		 k2u
1615 		 nmod 		 lwg_psp
1616 		 obl 		 lwg_psp
1617 		 case 		 lwg_psp
1618 		 amod 		 lwg_psp
1619 		 compound 		 lwg_psp
1620 		 obj 		 lwg_psp
1621 		 punct 		 rsym
1622 		 nmod 		 k2u
1623 		 punct 		 rsym
1624 		 advmod 		 k2u
1625 		 obj 		 lwg_psp
1626 		 punct 		 rsym
1627 		 mark 		 k2u
1628 		 punct 		 rsym
1629 		 nmod 		 k2u
1630 		 case 		 lwg_psp
1631 		 nsubj 		 lwg_psp
1632 		 case 		 lwg_psp
1633 		 case 		 lwg_psp
1634 		 amod 		 lwg_psp
1635 		 compound 		 lwg_psp
1636 		 nmod 		 lwg_psp
1637 		 case 		 lwg_psp
1638 		 obl 		 lwg_psp
1639 		 case 		 lwg_psp
1640 		 obj 		 lwg_psp
1641 		 nmod 		 lwg_psp
1642 		 mark 		 lwg_psp
1643 		 mark 		 lwg_psp
1644 		 nsubj 		 lwg_psp
1645 		 advmod 		 lwg_psp
1646 		 root 		 root
1647 		 punct 		 rsym
1648 		 compound 		 k2u
1649 		 compound 		 lwg_psp
1650 		 nmod 		 lwg_psp
1651 		 mark 		 lwg_psp
1652 		 nmod 		 lwg_psp
1653 		 case 		 lwg_psp
1654 		 amod 		 lwg_psp
1655 		 nummod 		 enm
1656 		 nmod 		 k2u
1657 		 case 		 lwg_psp
1658 		 det 		 mod_wq
1659 		 root 		 root
1660 		 cop 		 lwg_vaux
1661 		 punct 		 rsym
1662 		 nmod 		 k2u
1663 		 compound 		 lwg_psp
1664 		 obl 		 lwg_psp
1665 		 root 		 root
1666 		 obl 		 lwg_vaux
1667 		 compound 		 pof_cn
1668 		 obl 		 k2u
1669 		 case 		 lwg_psp
1670 		 compound 		 lwg_psp
1671 		 nsubj 		 lwg_psp
1672 		 case 		 lwg_psp
1673 		 acl:relcl 		 lwg_psp
1674 		 mark 		 lwg_psp
1675 		 obl 		 lwg_psp
1676 		 nsubj 		 lwg_psp
1677 		 obl 		 lwg_psp
1678 		 case 		 lwg_psp
1679 		 case 		 lwg_psp
1680 		 compound 		 lwg_psp
1681 		 compound 		 lwg_psp
1682 		 obj 		 lwg_psp
1683 		 compound 		 lwg_psp
1684 		 obj 		 lwg_psp
1685 		 aux 		 lwg_psp
1686 		 aux:pass 		 lwg_vaux
1687 		 aux:pass 		 lwg_vaux
1688 		 punct 		 rsym
1689 		 nsubj 		 k2u
1690 		 case 		 lwg_psp
1691 		 det 		 mod_wq
1692 		 obl 		 pof_cn
1693 		 case 		 k2u
1694 		 case 		 lwg_psp
1695 		 compound 		 lwg_psp
1696 		 obl 		 lwg_psp
1697 		 case 		 lwg_psp
1698 		 amod 		 lwg_psp
1699 		 obl 		 lwg_psp
1700 		 case 		 lwg_psp
1701 		 amod 		 lwg_psp
1702 		 aux:pass 		 lwg_vaux
1703 		 mark 		 pof_cn
1704 		 obl 		 k2u
1705 		 case 		 lwg_psp
1706 		 case 		 lwg_psp
1707 		 nummod 		 enm
1708 		 nmod 		 k2u
1709 		 dep 		 lwg_psp
1710 		 nmod 		 lwg_psp
1711 		 case 		 lwg_psp
1712 		 obl 		 lwg_psp
1713 		 case 		 lwg_psp
1714 		 compound 		 lwg_psp
1715 		 obj 		 lwg_psp
1716 		 compound 		 lwg_psp
1717 		 root 		 root
1718 		 aux 		 lwg_vaux
1719 		 aux:pass 		 lwg_vaux
1720 		 punct 		 rsym
1721 		 nummod 		 enm
1722 		 nmod 		 k2u
1723 		 dep 		 lwg_psp
1724 		 obl 		 lwg_psp
1725 		 amod 		 lwg_psp
1726 		 mark 		 lwg_psp
1727 		 nmod 		 lwg_psp
1728 		 obj 		 lwg_psp
1729 		 case 		 lwg_psp
1730 		 amod 		 lwg_psp
1731 		 obl 		 lwg_psp
1732 		 case 		 lwg_psp
1733 		 case 		 lwg_psp
1734 		 root 		 root
1735 		 aux 		 lwg_vaux
1736 		 punct 		 rsym
1737 		 nmod 		 k2u
1738 		 case 		 lwg_psp
1739 		 det 		 mod_wq
1740 		 obl 		 pof_cn
1741 		 case 		 k2u
1742 		 nsubj 		 lwg_psp
1743 		 case 		 lwg_psp
1744 		 det 		 mod_wq
1745 		 compound 		 pof_cn
1746 		 root 		 root
1747 		 aux 		 lwg_vaux
1748 		 punct 		 rsym
1749 		 obl 		 k2u
1750 		 punct 		 rsym
1751 		 nmod 		 k2u
1752 		 cc 		 k1
1753 		 conj 		 ccof
1754 		 case 		 lwg_psp
1755 		 nsubj 		 lwg_psp
1756 		 obj 		 lwg_psp
1757 		 obl 		 lwg_psp
1758 		 case 		 lwg_psp
1759 		 compound 		 lwg_psp
1760 		 advcl 		 lwg_psp
1761 		 mark 		 lwg_psp
1762 		 mark 		 lwg_psp
1763 		 acl 		 lwg_psp
1764 		 nummod 		 enm
1765 		 obl 		 k2u
1766 		 case 		 lwg_psp
1767 		 case 		 lwg_psp
1768 		 case 		 lwg_psp
1769 		 root 		 root
1770 		 aux 		 lwg_vaux
1771 		 aux:pass 		 lwg_vaux
1772 		 punct 		 rsym
1773 		 nsubj:pass 		 k1
1774 		 case 		 lwg_psp
1775 		 compound 		 lwg_psp
1776 		 obj 		 lwg_psp
1777 		 compound 		 lwg_psp
1778 		 nmod 		 lwg_psp
1779 		 aux:pass 		 lwg_vaux
1780 		 mark 		 pof_cn
1781 		 nmod 		 k2u
1782 		 case 		 lwg_psp
1783 		 det 		 mod_wq
1784 		 dep 		 pof_cn
1785 		 obl 		 k2u
1786 		 case 		 lwg_psp
1787 		 nsubj 		 lwg_psp
1788 		 case 		 lwg_psp
1789 		 nummod 		 enm
1790 		 compound 		 k2u
1791 		 root 		 root
1792 		 punct 		 rsym
1793 		 det 		 mod_wq
1794 		 obl 		 pof_cn
1795 		 case 		 k2u
1796 		 nsubj 		 lwg_psp
1797 		 case 		 lwg_psp
1798 		 root 		 root
1799 		  		 lwg_vaux
1800 		 obl 		 pof_cn
1801 		 case 		 k2u
1802 		 case 		 lwg_psp
1803 		 compound 		 lwg_psp
1804 		 nmod 		 lwg_psp
1805 		 case 		 lwg_psp
1806 		 nsubj 		 lwg_psp
1807 		 advmod 		 lwg_psp
1808 		 advmod 		 lwg_psp
1809 		 obj 		 lwg_psp
1810 		 aux 		 lwg_psp
1811 		 punct 		 rsym
1812 		 cc 		 k1
1813 		 obl 		 lwg_psp
1814 		 case 		 lwg_psp
1815 		 compound 		 lwg_psp
